filepath,class_name,class_id,x_center,y_center,width,height
data/raw/train/images/00031_jpg.rf.ade3067287bc34488e4fd1926bcf41b0.jpg,TEAM 1,5,0.76015625,0.31171875,0.0109375,0.0359375
data/raw/train/images/00031_jpg.rf.ade3067287bc34488e4fd1926bcf41b0.jpg,TEAM 1,5,0.790625,0.40078125,0.0078125,0.046875
data/raw/train/images/00031_jpg.rf.ade3067287bc34488e4fd1926bcf41b0.jpg,TEAM 1,5,0.7921875,0.51640625,0.015625,0.0578125
data/raw/train/images/00031_jpg.rf.ade3067287bc34488e4fd1926bcf41b0.jpg,TEAM 1,5,0.80078125,0.60390625,0.0125,0.05859375
data/raw/train/images/00031_jpg.rf.ade3067287bc34488e4fd1926bcf41b0.jpg,TEAM 2,6,0.76484375,0.61484375,0.0125,0.053125
data/raw/train/images/00031_jpg.rf.ade3067287bc34488e4fd1926bcf41b0.jpg,TEAM 2,6,0.77421875,0.52421875,0.01640625,0.059375
data/raw/train/images/00031_jpg.rf.ade3067287bc34488e4fd1926bcf41b0.jpg,TEAM 2,6,0.76171875,0.2984375,0.01328125,0.03203125
data/raw/train/images/00031_jpg.rf.ade3067287bc34488e4fd1926bcf41b0.jpg,Referee,4,0.80078125,0.903125,0.021875,0.07578125
data/raw/train/images/00031_jpg.rf.ade3067287bc34488e4fd1926bcf41b0.jpg,Ball,0,0.23046875,0.33671875,0.00390625,0.00703125
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,Goal_Net,3,0.096875,0.325,0.07734375,0.090625
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,GoalKeeper,2,0.23125,0.3390625,0.00859375,0.03828125
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,Corner,1,0.2953125,0.2125,0.009375,0.02890625
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,Corner,1,0.421875,0.21953125,0.00625,0.02890625
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,TEAM 2,6,0.32734375,0.2953125,0.01015625,0.0375
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,TEAM 2,6,0.2140625,0.4125,0.009375,0.046875
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,TEAM 2,6,0.4046875,0.34453125,0.0078125,0.03671875
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,TEAM 1,5,0.31328125,0.33671875,0.01328125,0.03828125
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,TEAM 1,5,0.3,0.47578125,0.01015625,0.0484375
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,TEAM 1,5,0.3546875,0.390625,0.0125,0.04296875
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,TEAM 2,6,0.26796875,0.5265625,0.01015625,0.04921875
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,TEAM 2,6,0.45078125,0.41640625,0.01015625,0.0453125
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,TEAM 2,6,0.4625,0.2578125,0.0109375,0.03515625
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,TEAM 2,6,0.5703125,0.32265625,0.01015625,0.03671875
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,TEAM 1,5,0.50703125,0.434375,0.01171875,0.046875
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,TEAM 1,5,0.5109375,0.30625,0.01015625,0.0390625
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,TEAM 1,5,0.54765625,0.35703125,0.00859375,0.03828125
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,Referee,4,0.42109375,0.21875,0.00859375,0.03125
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,Referee,4,0.61171875,0.3625,0.009375,0.04375
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,TEAM 1,5,0.76015625,0.31171875,0.0109375,0.0359375
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,TEAM 1,5,0.790625,0.40078125,0.0078125,0.046875
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,TEAM 1,5,0.7921875,0.51640625,0.015625,0.0578125
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,TEAM 1,5,0.80078125,0.60390625,0.0125,0.05859375
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,TEAM 2,6,0.76484375,0.61484375,0.0125,0.053125
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,TEAM 2,6,0.77421875,0.52421875,0.01640625,0.059375
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,TEAM 2,6,0.76171875,0.2984375,0.01328125,0.03203125
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,Referee,4,0.80078125,0.903125,0.021875,0.07578125
data/raw/train/images/00031_jpg.rf.c52730c2b18f5de89b5006f6c59650e9.jpg,Ball,0,0.23046875,0.33671875,0.00390625,0.00703125
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,Ball,0,0.16015625,0.5484375,0.00625,0.0125
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,Referee,4,0.31640625,0.29765625,0.0109375,0.03515625
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,TEAM 1,5,0.1453125,0.48359375,0.01640625,0.06796875
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,TEAM 1,5,0.3796875,0.35546875,0.01328125,0.0484375
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,TEAM 1,5,0.2,0.7609375,0.021875,0.1046875
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,TEAM 1,5,0.4046875,0.80234375,0.0234375,0.09140625
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,TEAM 1,5,0.48828125,0.63203125,0.0203125,0.08203125
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,TEAM 1,5,0.446875,0.475,0.01171875,0.05859375
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,TEAM 1,5,0.61875,0.3171875,0.0078125,0.03984375
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,TEAM 1,5,0.68046875,0.48125,0.01015625,0.05859375
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,TEAM 1,5,0.70390625,0.703125,0.0171875,0.08671875
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,Referee,4,0.58046875,0.571875,0.0109375,0.08984375
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,TEAM 2,6,0.540625,0.7109375,0.0234375,0.0875
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,TEAM 2,6,0.38203125,0.55078125,0.0125,0.06796875
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,TEAM 2,6,0.4171875,0.4546875,0.01484375,0.0609375
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,TEAM 2,6,0.58671875,0.39296875,0.01328125,0.0484375
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,TEAM 2,6,0.68828125,0.375,0.0109375,0.0484375
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,TEAM 2,6,0.62421875,0.48515625,0.0125,0.06171875
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,TEAM 2,6,0.6921875,0.59296875,0.0140625,0.071875
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,TEAM 2,6,0.87421875,0.65859375,0.02578125,0.08125
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,TEAM 2,6,0.73984375,0.44609375,0.0125,0.0625
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,TEAM 2,6,0.79609375,0.50078125,0.01171875,0.0671875
data/raw/train/images/00032_jpg.rf.5453dc104d0137f363c520bcef424d58.jpg,TEAM 1,5,0.79375,0.4703125,0.0140625,0.05546875
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,Ball,0,0.16015625,0.5484375,0.00625,0.0125
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,Referee,4,0.31640625,0.29765625,0.0109375,0.03515625
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,TEAM 1,5,0.1453125,0.48359375,0.01640625,0.06796875
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,TEAM 1,5,0.3796875,0.35546875,0.01328125,0.0484375
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,TEAM 1,5,0.2,0.7609375,0.021875,0.1046875
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,TEAM 1,5,0.4046875,0.80234375,0.0234375,0.09140625
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,TEAM 1,5,0.48828125,0.63203125,0.0203125,0.08203125
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,TEAM 1,5,0.446875,0.475,0.01171875,0.05859375
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,TEAM 1,5,0.61875,0.3171875,0.0078125,0.03984375
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,TEAM 1,5,0.68046875,0.48125,0.01015625,0.05859375
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,TEAM 1,5,0.70390625,0.703125,0.0171875,0.08671875
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,Referee,4,0.58046875,0.571875,0.0109375,0.08984375
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,TEAM 2,6,0.540625,0.7109375,0.0234375,0.0875
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,TEAM 2,6,0.38203125,0.55078125,0.0125,0.06796875
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,TEAM 2,6,0.4171875,0.4546875,0.01484375,0.0609375
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,TEAM 2,6,0.58671875,0.39296875,0.01328125,0.0484375
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,TEAM 2,6,0.68828125,0.375,0.0109375,0.0484375
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,TEAM 2,6,0.62421875,0.48515625,0.0125,0.06171875
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,TEAM 2,6,0.6921875,0.59296875,0.0140625,0.071875
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,TEAM 2,6,0.87421875,0.65859375,0.02578125,0.08125
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,TEAM 2,6,0.73984375,0.44609375,0.0125,0.0625
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,TEAM 2,6,0.79609375,0.50078125,0.01171875,0.0671875
data/raw/train/images/00032_jpg.rf.74e42ca53b87955dc8cfe2b30c053281.jpg,TEAM 1,5,0.79375,0.4703125,0.0140625,0.05546875
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,Ball,0,0.16015625,0.5484375,0.00625,0.0125
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,Referee,4,0.31640625,0.29765625,0.0109375,0.03515625
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,TEAM 1,5,0.1453125,0.48359375,0.01640625,0.06796875
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,TEAM 1,5,0.3796875,0.35546875,0.01328125,0.0484375
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,TEAM 1,5,0.2,0.7609375,0.021875,0.1046875
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,TEAM 1,5,0.4046875,0.80234375,0.0234375,0.09140625
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,TEAM 1,5,0.48828125,0.63203125,0.0203125,0.08203125
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,TEAM 1,5,0.446875,0.475,0.01171875,0.05859375
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,TEAM 1,5,0.61875,0.3171875,0.0078125,0.03984375
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,TEAM 1,5,0.68046875,0.48125,0.01015625,0.05859375
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,TEAM 1,5,0.70390625,0.703125,0.0171875,0.08671875
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,Referee,4,0.58046875,0.571875,0.0109375,0.08984375
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,TEAM 2,6,0.540625,0.7109375,0.0234375,0.0875
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,TEAM 2,6,0.38203125,0.55078125,0.0125,0.06796875
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,TEAM 2,6,0.4171875,0.4546875,0.01484375,0.0609375
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,TEAM 2,6,0.58671875,0.39296875,0.01328125,0.0484375
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,TEAM 2,6,0.68828125,0.375,0.0109375,0.0484375
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,TEAM 2,6,0.62421875,0.48515625,0.0125,0.06171875
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,TEAM 2,6,0.6921875,0.59296875,0.0140625,0.071875
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,TEAM 2,6,0.87421875,0.65859375,0.02578125,0.08125
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,TEAM 2,6,0.73984375,0.44609375,0.0125,0.0625
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,TEAM 2,6,0.79609375,0.50078125,0.01171875,0.0671875
data/raw/train/images/00032_jpg.rf.9d496373297e2b39726fcd4f92602ea6.jpg,TEAM 1,5,0.79375,0.4703125,0.0140625,0.05546875
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,Goal_Net,3,0.103125,0.4234375,0.0703125,0.07890625
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,GoalKeeper,2,0.1546875,0.4421875,0.0078125,0.034375
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,Corner,1,0.28203125,0.34296875,0.0109375,0.03203125
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,TEAM 2,6,0.34765625,0.478125,0.0125,0.040625
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,TEAM 2,6,0.3203125,0.5484375,0.0203125,0.040625
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,TEAM 1,5,0.35390625,0.5546875,0.009375,0.04296875
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,Ball,0,0.3578125,0.5671875,0.00390625,0.0078125
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,TEAM 1,5,0.1796875,0.66328125,0.01640625,0.05625
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,TEAM 2,6,0.19296875,0.63671875,0.01484375,0.04921875
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,TEAM 2,6,0.4359375,0.425,0.01328125,0.034375
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,TEAM 2,6,0.45703125,0.4734375,0.009375,0.03984375
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,TEAM 1,5,0.45078125,0.40859375,0.01015625,0.0328125
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,TEAM 1,5,0.53046875,0.465625,0.01328125,0.03671875
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,Referee,4,0.46328125,0.353125,0.00859375,0.025
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,Referee,4,0.4609375,0.540625,0.01015625,0.04765625
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,TEAM 2,6,0.446875,0.5953125,0.0140625,0.05
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,TEAM 1,5,0.53671875,0.59296875,0.01640625,0.04765625
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,TEAM 1,5,0.603125,0.4421875,0.0140625,0.0375
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,TEAM 1,5,0.59453125,0.5484375,0.015625,0.0453125
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,TEAM 2,6,0.6625,0.4640625,0.01328125,0.03828125
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,TEAM 2,6,0.67109375,0.52265625,0.015625,0.0453125
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,TEAM 2,6,0.79296875,0.6015625,0.01015625,0.06171875
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,TEAM 2,6,0.8578125,0.659375,0.01328125,0.06015625
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,TEAM 1,5,0.903125,0.65078125,0.01796875,0.0625
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,TEAM 1,5,0.88359375,0.5375,0.01015625,0.0453125
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,TEAM 1,5,0.825,0.4765625,0.0109375,0.04140625
data/raw/train/images/00034_jpg.rf.60dbe80b70c3871ff69e0d81dabd9e8d.jpg,Ball,0,0.6109375,0.8203125,0.00546875,0.01171875
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,Goal_Net,3,0.103125,0.4234375,0.0703125,0.07890625
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,GoalKeeper,2,0.1546875,0.4421875,0.0078125,0.034375
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,Corner,1,0.28203125,0.34296875,0.0109375,0.03203125
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,TEAM 2,6,0.34765625,0.478125,0.0125,0.040625
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,TEAM 2,6,0.3203125,0.5484375,0.0203125,0.040625
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,TEAM 1,5,0.35390625,0.5546875,0.009375,0.04296875
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,Ball,0,0.3578125,0.5671875,0.00390625,0.0078125
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,TEAM 1,5,0.1796875,0.66328125,0.01640625,0.05625
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,TEAM 2,6,0.19296875,0.63671875,0.01484375,0.04921875
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,TEAM 2,6,0.4359375,0.425,0.01328125,0.034375
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,TEAM 2,6,0.45703125,0.4734375,0.009375,0.03984375
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,TEAM 1,5,0.45078125,0.40859375,0.01015625,0.0328125
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,TEAM 1,5,0.53046875,0.465625,0.01328125,0.03671875
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,Referee,4,0.46328125,0.353125,0.00859375,0.025
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,Referee,4,0.4609375,0.540625,0.01015625,0.04765625
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,TEAM 2,6,0.446875,0.5953125,0.0140625,0.05
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,TEAM 1,5,0.53671875,0.59296875,0.01640625,0.04765625
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,TEAM 1,5,0.603125,0.4421875,0.0140625,0.0375
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,TEAM 1,5,0.59453125,0.5484375,0.015625,0.0453125
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,TEAM 2,6,0.6625,0.4640625,0.01328125,0.03828125
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,TEAM 2,6,0.67109375,0.52265625,0.015625,0.0453125
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,TEAM 2,6,0.79296875,0.6015625,0.01015625,0.06171875
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,TEAM 2,6,0.8578125,0.659375,0.01328125,0.06015625
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,TEAM 1,5,0.903125,0.65078125,0.01796875,0.0625
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,TEAM 1,5,0.88359375,0.5375,0.01015625,0.0453125
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,TEAM 1,5,0.825,0.4765625,0.0109375,0.04140625
data/raw/train/images/00034_jpg.rf.9b67ed94bef8aa89e9dc9adc1504c1c4.jpg,Ball,0,0.6109375,0.8203125,0.00546875,0.01171875
data/raw/train/images/00034_jpg.rf.eede62657aaf1af57c15d22eb6746f47.jpg,Goal_Net,3,0.103125,0.4234375,0.0703125,0.07890625
data/raw/train/images/00034_jpg.rf.eede62657aaf1af57c15d22eb6746f47.jpg,GoalKeeper,2,0.1546875,0.4421875,0.0078125,0.034375
data/raw/train/images/00034_jpg.rf.eede62657aaf1af57c15d22eb6746f47.jpg,Corner,1,0.28203125,0.34296875,0.0109375,0.03203125
data/raw/train/images/00034_jpg.rf.eede62657aaf1af57c15d22eb6746f47.jpg,TEAM 2,6,0.34765625,0.478125,0.0125,0.040625
data/raw/train/images/00034_jpg.rf.eede62657aaf1af57c15d22eb6746f47.jpg,TEAM 2,6,0.3203125,0.5484375,0.0203125,0.040625
data/raw/train/images/00034_jpg.rf.eede62657aaf1af57c15d22eb6746f47.jpg,TEAM 1,5,0.35390625,0.5546875,0.009375,0.04296875
data/raw/train/images/00034_jpg.rf.eede62657aaf1af57c15d22eb6746f47.jpg,Ball,0,0.3578125,0.5671875,0.00390625,0.0078125
data/raw/train/images/00034_jpg.rf.eede62657aaf1af57c15d22eb6746f47.jpg,TEAM 1,5,0.1796875,0.66328125,0.01640625,0.05625
data/raw/train/images/00034_jpg.rf.eede62657aaf1af57c15d22eb6746f47.jpg,TEAM 2,6,0.19296875,0.63671875,0.01484375,0.04921875
data/raw/train/images/00034_jpg.rf.eede62657aaf1af57c15d22eb6746f47.jpg,TEAM 2,6,0.4359375,0.425,0.01328125,0.034375
data/raw/train/images/00034_jpg.rf.eede62657aaf1af57c15d22eb6746f47.jpg,TEAM 2,6,0.45703125,0.4734375,0.009375,0.03984375
data/raw/train/images/00034_jpg.rf.eede62657aaf1af57c15d22eb6746f47.jpg,TEAM 1,5,0.45078125,0.40859375,0.01015625,0.0328125
data/raw/train/images/00034_jpg.rf.eede62657aaf1af57c15d22eb6746f47.jpg,TEAM 1,5,0.53046875,0.465625,0.01328125,0.03671875
data/raw/train/images/00034_jpg.rf.eede62657aaf1af57c15d22eb6746f47.jpg,Referee,4,0.46328125,0.353125,0.00859375,0.025
data/raw/train/images/00034_jpg.rf.eede62657aaf1af57c15d22eb6746f47.jpg,Referee,4,0.4609375,0.540625,0.01015625,0.04765625
data/raw/train/images/00034_jpg.rf.eede62657aaf1af57c15d22eb6746f47.jpg,TEAM 2,6,0.446875,0.5953125,0.0140625,0.05
data/raw/train/images/00034_jpg.rf.eede62657aaf1af57c15d22eb6746f47.jpg,TEAM 1,5,0.53671875,0.59296875,0.01640625,0.04765625
data/raw/train/images/00034_jpg.rf.eede62657aaf1af57c15d22eb6746f47.jpg,TEAM 1,5,0.603125,0.4421875,0.0140625,0.0375
data/raw/train/images/00034_jpg.rf.eede62657aaf1af57c15d22eb6746f47.jpg,TEAM 1,5,0.59453125,0.5484375,0.015625,0.0453125
data/raw/train/images/00034_jpg.rf.eede62657aaf1af57c15d22eb6746f47.jpg,TEAM 2,6,0.6625,0.4640625,0.01328125,0.03828125
data/raw/train/images/00034_jpg.rf.eede62657aaf1af57c15d22eb6746f47.jpg,TEAM 2,6,0.67109375,0.52265625,0.015625,0.0453125
